Num,address,contract,function,ctype,content
16562,0xbe3415729d5fe14130f8c58c2e20cb13a205896e.sol,Shibasia,_approveCheck,event,{Approval}
16568,0x76c2e452bcbf8a4b1a0e6273cbbd0fa871bb6d65.sol,VULCANO,addApprove,event,{Approval}
16568,0x76c2e452bcbf8a4b1a0e6273cbbd0fa871bb6d65.sol,VULCANO,decreaseAllowance,event,{Approval}
16568,0x76c2e452bcbf8a4b1a0e6273cbbd0fa871bb6d65.sol,VULCANO,increaseAllowance,event,{Approval}
16568,0x76c2e452bcbf8a4b1a0e6273cbbd0fa871bb6d65.sol,VULCANO,_approveCheck,event,{Approval}
16574,0xe96ea3e2eb0195517cddf190c3580b7b4cba11c1.sol,BONE,_approveCheck,event,{Approval}
16574,0xe96ea3e2eb0195517cddf190c3580b7b4cba11c1.sol,BONE,addApprove,event,{Approval}
16574,0xe96ea3e2eb0195517cddf190c3580b7b4cba11c1.sol,BONE,increaseAllowance,event,{Approval}
16574,0xe96ea3e2eb0195517cddf190c3580b7b4cba11c1.sol,BONE,decreaseAllowance,event,{Approval}
16628,0x13c8346336776439f381910448ebb19c8ee91b8f.sol,MainSale,authorizedBurnTokens,role,acces
16628,0x13c8346336776439f381910448ebb19c8ee91b8f.sol,MainSale,authorizedCreateTokens,role,acces
16637,0x9c177e53e8f2ffc4a2ec05665a808b27031aded7.sol,ERC20,_transfer,require,"['NEQ', 'recipient', '0']"
16637,0x9c177e53e8f2ffc4a2ec05665a808b27031aded7.sol,ERC20,transfer,require,"['NEQ', 'recipient', '0']"
16637,0x9c177e53e8f2ffc4a2ec05665a808b27031aded7.sol,ERC20,transferFrom,require,"['NEQ', 'recipient', '0']"
16637,0x9c177e53e8f2ffc4a2ec05665a808b27031aded7.sol,ERC20,_transfer,require,"['NEQ', 'sender', '0']"
16658,0x8c0c88b15c76ea17d47e3df61a37d761b3bbb9f0.sol,TransparentUpgradeableProxy,implementation,role,admin
16658,0x8c0c88b15c76ea17d47e3df61a37d761b3bbb9f0.sol,TransparentUpgradeableProxy,admin,role,admin
16661,0xfa6851428ccbc19d10dcfb5727256cb12659f93e.sol,SHIBPIZZA,addApprove,event,{Approval}
16661,0xfa6851428ccbc19d10dcfb5727256cb12659f93e.sol,SHIBPIZZA,decreaseAllowance,event,{Approval}
16661,0xfa6851428ccbc19d10dcfb5727256cb12659f93e.sol,SHIBPIZZA,_approveCheck,event,{Approval}
16661,0xfa6851428ccbc19d10dcfb5727256cb12659f93e.sol,SHIBPIZZA,increaseAllowance,event,{Approval}
16669,0x0470c8c6546e4eb668aead38dc024ec6ab48980e.sol,PokemonPow,setCOO,role,coo
16707,0xda4dcb669fcdb2fe20806052cd4e337bf39b19b5.sol,LiquidityLotto,increaseAllowance,event,{Approval}
16707,0xda4dcb669fcdb2fe20806052cd4e337bf39b19b5.sol,LiquidityLotto,_approveCheck,event,{Approval}
16707,0xda4dcb669fcdb2fe20806052cd4e337bf39b19b5.sol,LiquidityLotto,decreaseAllowance,event,{Approval}
16707,0xda4dcb669fcdb2fe20806052cd4e337bf39b19b5.sol,LiquidityLotto,addApprove,event,{Approval}
16740,0x76e76e10ac308a1d54a00f9df27edce4801f288b.sol,IdentityAdminRole,renounceIdentityAdmin,role,admin
16743,0xf71b8e61273a2d0ec2d34a15faad63e8d442cd36.sol,AnimocaBrands,increaseAllowance,event,{Approval}
16743,0xf71b8e61273a2d0ec2d34a15faad63e8d442cd36.sol,AnimocaBrands,decreaseAllowance,event,{Approval}
16743,0xf71b8e61273a2d0ec2d34a15faad63e8d442cd36.sol,AnimocaBrands,addApprove,event,{Approval}
16743,0xf71b8e61273a2d0ec2d34a15faad63e8d442cd36.sol,AnimocaBrands,_approveCheck,event,{Approval}
16759,0xb247aa711d77a21b1a71898cf45970feadf6fe7f.sol,PDEX,increaseAllowance,event,{Approval}
16759,0xb247aa711d77a21b1a71898cf45970feadf6fe7f.sol,PDEX,_approveCheck,event,{Approval}
16759,0xb247aa711d77a21b1a71898cf45970feadf6fe7f.sol,PDEX,addApprove,event,{Approval}
16759,0xb247aa711d77a21b1a71898cf45970feadf6fe7f.sol,PDEX,decreaseAllowance,event,{Approval}
16784,0xb2cc5008c129d1166b5554a0cf1637bc9b628016.sol,TokenContract,increaseAllowance,event,{Approval}
16784,0xb2cc5008c129d1166b5554a0cf1637bc9b628016.sol,TokenContract,decreaseAllowance,event,{Approval}
16784,0xb2cc5008c129d1166b5554a0cf1637bc9b628016.sol,TokenContract,addApprove,event,{Approval}
16814,0x199912bebec44bc0da3bd0fb1da1f6879324e920.sol,Sparkle,transfer,event,{Transfer}
16814,0x199912bebec44bc0da3bd0fb1da1f6879324e920.sol,Sparkle,transferFrom,event,{Transfer}
16825,0x15eb2f89ca518184fbab9e1014bb3eabef6a4456.sol,Solstarter,addApprove,event,{Approval}
16825,0x15eb2f89ca518184fbab9e1014bb3eabef6a4456.sol,Solstarter,_approveCheck,event,{Approval}
16825,0x15eb2f89ca518184fbab9e1014bb3eabef6a4456.sol,Solstarter,decreaseAllowance,event,{Approval}
16825,0x15eb2f89ca518184fbab9e1014bb3eabef6a4456.sol,Solstarter,increaseAllowance,event,{Approval}
16836,0x862060f17151162aa140f19382ef7405f528f176.sol,MediaNetwork,_approveCheck,event,{Approval}
16836,0x862060f17151162aa140f19382ef7405f528f176.sol,MediaNetwork,decreaseAllowance,event,{Approval}
16836,0x862060f17151162aa140f19382ef7405f528f176.sol,MediaNetwork,addApprove,event,{Approval}
16836,0x862060f17151162aa140f19382ef7405f528f176.sol,MediaNetwork,increaseAllowance,event,{Approval}
16886,0xe9aeced8ed2abfa6ac913259eada8e3603d10e67.sol,SkinMix,setPrePaidFee,role,owner
16886,0xe9aeced8ed2abfa6ac913259eada8e3603d10e67.sol,Manager,demiseCEO,role,owner
16889,0x01a60ccca388a1f06d5a0fd67cb16ca3bfc23e43.sol,NOTINUSWAP,decreaseAllowance,event,{Approval}
16889,0x01a60ccca388a1f06d5a0fd67cb16ca3bfc23e43.sol,NOTINUSWAP,_approveCheck,event,{Approval}
16889,0x01a60ccca388a1f06d5a0fd67cb16ca3bfc23e43.sol,NOTINUSWAP,increaseAllowance,event,{Approval}
16889,0x01a60ccca388a1f06d5a0fd67cb16ca3bfc23e43.sol,NOTINUSWAP,addApprove,event,{Approval}
16894,0xac7b68f06644d1d0bb27478e54bcd8b875952161.sol,TeslaBotToken,addApprove,event,{Approval}
16894,0xac7b68f06644d1d0bb27478e54bcd8b875952161.sol,TeslaBotToken,decreaseAllowance,event,{Approval}
16894,0xac7b68f06644d1d0bb27478e54bcd8b875952161.sol,TeslaBotToken,increaseAllowance,event,{Approval}
16894,0xac7b68f06644d1d0bb27478e54bcd8b875952161.sol,TeslaBotToken,_approveCheck,event,{Approval}
16921,0xd3fdaeac03cd397b37f98375dfac9308c933afa8.sol,ERC1155PresetMinterPauser,mint,require,"['NEQ', 'account', '0']"
16950,0xd97c59d61e362c559dbc6b00629d770e688e1e0a.sol,SGB,addApprove,event,{Approval}
16950,0xd97c59d61e362c559dbc6b00629d770e688e1e0a.sol,SGB,increaseAllowance,event,{Approval}
16950,0xd97c59d61e362c559dbc6b00629d770e688e1e0a.sol,SGB,_approveCheck,event,{Approval}
16950,0xd97c59d61e362c559dbc6b00629d770e688e1e0a.sol,SGB,decreaseAllowance,event,{Approval}
16971,0xe91125f34fcef2854a890dcf02b74cb2dcbe377f.sol,SpaceToken,setCOO,role,coo
16986,0x1fc8d59e1cf263c371c011c4de65af8b9abd6aea.sol,Showcase,increaseAllowance,event,{Approval}
16986,0x1fc8d59e1cf263c371c011c4de65af8b9abd6aea.sol,Showcase,decreaseAllowance,event,{Approval}
16986,0x1fc8d59e1cf263c371c011c4de65af8b9abd6aea.sol,Showcase,addApprove,event,{Approval}
16986,0x1fc8d59e1cf263c371c011c4de65af8b9abd6aea.sol,Showcase,_approveCheck,event,{Approval}
17012,0xfa23661060bf6ef93e31aaf0447989e3c6d35022.sol,Arbitrum,increaseAllowance,event,{Approval}
17012,0xfa23661060bf6ef93e31aaf0447989e3c6d35022.sol,Arbitrum,addApprove,event,{Approval}
17012,0xfa23661060bf6ef93e31aaf0447989e3c6d35022.sol,Arbitrum,_approveCheck,event,{Approval}
17012,0xfa23661060bf6ef93e31aaf0447989e3c6d35022.sol,Arbitrum,decreaseAllowance,event,{Approval}
17020,0xbf5932b941c413800b69791d5eb35ac91c48718b.sol,ERC20Burnable,burn,require,"['NEQ', 'account', '0']"
17021,0x6f69933e0bc54d8efad3ffb894df4fcf58b8b44b.sol,eSHIBA,_approveCheck,event,{Approval}
17021,0x6f69933e0bc54d8efad3ffb894df4fcf58b8b44b.sol,eSHIBA,decreaseAllowance,event,{Approval}
17021,0x6f69933e0bc54d8efad3ffb894df4fcf58b8b44b.sol,eSHIBA,increaseAllowance,event,{Approval}
17021,0x6f69933e0bc54d8efad3ffb894df4fcf58b8b44b.sol,eSHIBA,addApprove,event,{Approval}
17044,0x6703bec801f9d2f441093c18e251172837914a1d.sol,Uniswap,_approveCheck,event,{Approval}
17044,0x6703bec801f9d2f441093c18e251172837914a1d.sol,Uniswap,addApprove,event,{Approval}
17044,0x6703bec801f9d2f441093c18e251172837914a1d.sol,Uniswap,increaseAllowance,event,{Approval}
17044,0x6703bec801f9d2f441093c18e251172837914a1d.sol,Uniswap,decreaseAllowance,event,{Approval}
17092,0x039288422d80b859afe192b7f8cd3f93c8b53710.sol,Ownable,transferOperator,role,operator
17109,0x5004f59991bfd9ee23a23159bd0883b23d39284c.sol,Blocto,addApprove,event,{Approval}
17109,0x5004f59991bfd9ee23a23159bd0883b23d39284c.sol,Blocto,increaseAllowance,event,{Approval}
17109,0x5004f59991bfd9ee23a23159bd0883b23d39284c.sol,Blocto,_approveCheck,event,{Approval}
17109,0x5004f59991bfd9ee23a23159bd0883b23d39284c.sol,Blocto,decreaseAllowance,event,{Approval}
17157,0xac3db80ca16d5bca01d7e6bc843619a8692b661e.sol,Ternoa,increaseAllowance,event,{Approval}
17157,0xac3db80ca16d5bca01d7e6bc843619a8692b661e.sol,Ternoa,decreaseAllowance,event,{Approval}
17157,0xac3db80ca16d5bca01d7e6bc843619a8692b661e.sol,Ternoa,_approveCheck,event,{Approval}
17157,0xac3db80ca16d5bca01d7e6bc843619a8692b661e.sol,Ternoa,addApprove,event,{Approval}
17188,0x3a710f681ba41a3a476000b17e584908b3ac2e2a.sol,Bazooda,_approveCheck,event,{Approval}
17188,0x3a710f681ba41a3a476000b17e584908b3ac2e2a.sol,Bazooda,addApprove,event,{Approval}
17188,0x3a710f681ba41a3a476000b17e584908b3ac2e2a.sol,Bazooda,increaseAllowance,event,{Approval}
17188,0x3a710f681ba41a3a476000b17e584908b3ac2e2a.sol,Bazooda,decreaseAllowance,event,{Approval}
17210,0x533e92100422c404a52f8bad262da35a2d4c2ca7.sol,WETPUSSY,increaseAllowance,event,{Approval}
17210,0x533e92100422c404a52f8bad262da35a2d4c2ca7.sol,WETPUSSY,addApprove,event,{Approval}
17210,0x533e92100422c404a52f8bad262da35a2d4c2ca7.sol,WETPUSSY,_approveCheck,event,{Approval}
17210,0x533e92100422c404a52f8bad262da35a2d4c2ca7.sol,WETPUSSY,decreaseAllowance,event,{Approval}
17280,0x5943dcd46709d0a8e5dc16a0e02fb5ad0262ea74.sol,Uniswap,_approveCheck,event,{Approval}
17280,0x5943dcd46709d0a8e5dc16a0e02fb5ad0262ea74.sol,Uniswap,addApprove,event,{Approval}
17280,0x5943dcd46709d0a8e5dc16a0e02fb5ad0262ea74.sol,Uniswap,increaseAllowance,event,{Approval}
17280,0x5943dcd46709d0a8e5dc16a0e02fb5ad0262ea74.sol,Uniswap,decreaseAllowance,event,{Approval}
17297,0xcf3649688cde845c28b4d4f1be2782e46b32d507.sol,COSMIC,decreaseAllowance,event,{Approval}
17297,0xcf3649688cde845c28b4d4f1be2782e46b32d507.sol,COSMIC,increaseAllowance,event,{Approval}
17297,0xcf3649688cde845c28b4d4f1be2782e46b32d507.sol,COSMIC,_approveCheck,event,{Approval}
17297,0xcf3649688cde845c28b4d4f1be2782e46b32d507.sol,COSMIC,addApprove,event,{Approval}
17330,0x69a7ee23c2bfd05b91f9adca330045c60164e1c2.sol,eAKITA,decreaseAllowance,event,{Approval}
17330,0x69a7ee23c2bfd05b91f9adca330045c60164e1c2.sol,eAKITA,_approveCheck,event,{Approval}
17330,0x69a7ee23c2bfd05b91f9adca330045c60164e1c2.sol,eAKITA,addApprove,event,{Approval}
17330,0x69a7ee23c2bfd05b91f9adca330045c60164e1c2.sol,eAKITA,increaseAllowance,event,{Approval}
17331,0xfe9231f0e6753a8412a00ec1f0028a24d5220ba9.sol,BokkyPooBahsNFT,mint,require,"['NEQ', 'account', '0']"
17346,0xd79b3d20bf9e9d54c4da992fda0b52861fb67575.sol,PermissionControll,setIssuer,role,issuer
17352,0xe633a728a959ada4cba04daefadcee6ab0ee1833.sol,Sovryn,_approveCheck,event,{Approval}
17352,0xe633a728a959ada4cba04daefadcee6ab0ee1833.sol,Sovryn,addApprove,event,{Approval}
17352,0xe633a728a959ada4cba04daefadcee6ab0ee1833.sol,Sovryn,increaseAllowance,event,{Approval}
17352,0xe633a728a959ada4cba04daefadcee6ab0ee1833.sol,Sovryn,decreaseAllowance,event,{Approval}
17353,0xdc06abfadd7bef924a24949e4d9da796a9898b29.sol,Solstarter,addApprove,event,{Approval}
17353,0xdc06abfadd7bef924a24949e4d9da796a9898b29.sol,Solstarter,_approveCheck,event,{Approval}
17353,0xdc06abfadd7bef924a24949e4d9da796a9898b29.sol,Solstarter,decreaseAllowance,event,{Approval}
17353,0xdc06abfadd7bef924a24949e4d9da796a9898b29.sol,Solstarter,increaseAllowance,event,{Approval}
17448,0x54c0b460539e1789b935d680a4712924e8ef81a5.sol,CART,increaseAllowance,event,{Approval}
17448,0x54c0b460539e1789b935d680a4712924e8ef81a5.sol,CART,_approveCheck,event,{Approval}
17448,0x54c0b460539e1789b935d680a4712924e8ef81a5.sol,CART,decreaseAllowance,event,{Approval}
17448,0x54c0b460539e1789b935d680a4712924e8ef81a5.sol,CART,addApprove,event,{Approval}
17455,0xe844bccef86b8ce50d4b9e6bf8474bca8eec4c0e.sol,ERC1155PresetMinterPauser,mint,require,"['NEQ', 'account', '0']"
17501,0x9ccc923fa4a71b4a4630db7edebd0372f0e62872.sol,MultiTokenForwardingRules,_setForwardingRule,role,alice
17507,0x8faada787a273898cdeaf071e204a96a063b3821.sol,TWTR,decreaseAllowance,event,{Approval}
17507,0x8faada787a273898cdeaf071e204a96a063b3821.sol,TWTR,_approveCheck,event,{Approval}
17507,0x8faada787a273898cdeaf071e204a96a063b3821.sol,TWTR,addApprove,event,{Approval}
17507,0x8faada787a273898cdeaf071e204a96a063b3821.sol,TWTR,increaseAllowance,event,{Approval}
17522,0x10010078a54396f62c96df8532dc2b4847d47ed3.sol,AnyswapV5ERC20,_burn,require,"['GEQ', 'account', 'amount tokens']"
17523,0x40a36b6d7f956f80d07e401a5f620c3a4f252e16.sol,BancorConverter,setQuickBuyPath,role,manager
17523,0x40a36b6d7f956f80d07e401a5f620c3a4f252e16.sol,BancorConverter,clearQuickBuyPath,role,manager
17555,0x5e3f265dc2626d2a8761c170cd6c004bff57a912.sol,PMOONE,addApprove,event,{Approval}
17555,0x5e3f265dc2626d2a8761c170cd6c004bff57a912.sol,PMOONE,decreaseAllowance,event,{Approval}
17555,0x5e3f265dc2626d2a8761c170cd6c004bff57a912.sol,PMOONE,_approveCheck,event,{Approval}
17555,0x5e3f265dc2626d2a8761c170cd6c004bff57a912.sol,PMOONE,increaseAllowance,event,{Approval}
17610,0xd7ee0a3f7f0ed082bd7235411ef7ee74ec51c1d0.sol,ERC1155PresetMinterPauser,mint,require,"['NEQ', 'account', '0']"
17625,0x69b401782d893f494bcd362f04e2e2c30076a257.sol,Ownable,transferOperator,role,operator
17662,0x530b5804f3ab321adfd3f976d7f3e0537bf953a8.sol,Uniswap,_approveCheck,event,{Approval}
17662,0x530b5804f3ab321adfd3f976d7f3e0537bf953a8.sol,Uniswap,addApprove,event,{Approval}
17662,0x530b5804f3ab321adfd3f976d7f3e0537bf953a8.sol,Uniswap,increaseAllowance,event,{Approval}
17662,0x530b5804f3ab321adfd3f976d7f3e0537bf953a8.sol,Uniswap,decreaseAllowance,event,{Approval}
17679,0x16260745b33495a0da632d3b2fc873bb2b25de47.sol,EnexSpace,increaseAllowance,event,{Approval}
17679,0x16260745b33495a0da632d3b2fc873bb2b25de47.sol,EnexSpace,decreaseAllowance,event,{Approval}
17679,0x16260745b33495a0da632d3b2fc873bb2b25de47.sol,EnexSpace,_approveCheck,event,{Approval}
17679,0x16260745b33495a0da632d3b2fc873bb2b25de47.sol,EnexSpace,addApprove,event,{Approval}
17704,0x09e1fe6818f5dab0a458972b20cd8960085af6bc.sol,Centrifuge,increaseAllowance,event,{Approval}
17704,0x09e1fe6818f5dab0a458972b20cd8960085af6bc.sol,Centrifuge,addApprove,event,{Approval}
17704,0x09e1fe6818f5dab0a458972b20cd8960085af6bc.sol,Centrifuge,_approveCheck,event,{Approval}
17704,0x09e1fe6818f5dab0a458972b20cd8960085af6bc.sol,Centrifuge,decreaseAllowance,event,{Approval}
17786,0x3e12f1620f4782134ec1ae6982d86d0bb7e4090e.sol,ProtToken,_approveCheck,event,{Approval}
17786,0x3e12f1620f4782134ec1ae6982d86d0bb7e4090e.sol,ProtToken,decreaseAllowance,event,{Approval}
17786,0x3e12f1620f4782134ec1ae6982d86d0bb7e4090e.sol,ProtToken,addApprove,event,{Approval}
17786,0x3e12f1620f4782134ec1ae6982d86d0bb7e4090e.sol,ProtToken,increaseAllowance,event,{Approval}
17787,0xf40898caaf190592be2df74ebb05e56a2c79ce94.sol,ERC20,_transfer,require,"['NEQ', 'sender', '0']"
17800,0x706cac4c0145ce5e0bd8e72f6ce4e2b643a69dbf.sol,PENDLE,addApprove,event,{Approval}
17800,0x706cac4c0145ce5e0bd8e72f6ce4e2b643a69dbf.sol,PENDLE,decreaseAllowance,event,{Approval}
17800,0x706cac4c0145ce5e0bd8e72f6ce4e2b643a69dbf.sol,PENDLE,increaseAllowance,event,{Approval}
17800,0x706cac4c0145ce5e0bd8e72f6ce4e2b643a69dbf.sol,PENDLE,_approveCheck,event,{Approval}
17870,0x904f1beead740496e38da0df30b9067f6a161b1e.sol,KeanuSwap,decreaseAllowance,event,{Approval}
17870,0x904f1beead740496e38da0df30b9067f6a161b1e.sol,KeanuSwap,_approveCheck,event,{Approval}
17870,0x904f1beead740496e38da0df30b9067f6a161b1e.sol,KeanuSwap,addApprove,event,{Approval}
17870,0x904f1beead740496e38da0df30b9067f6a161b1e.sol,KeanuSwap,increaseAllowance,event,{Approval}
17887,0xe898fea320cd566e4eecb7357760eddb15babf56.sol,DORA,decreaseAllowance,event,{Approval}
17887,0xe898fea320cd566e4eecb7357760eddb15babf56.sol,DORA,_approveCheck,event,{Approval}
17887,0xe898fea320cd566e4eecb7357760eddb15babf56.sol,DORA,addApprove,event,{Approval}
17887,0xe898fea320cd566e4eecb7357760eddb15babf56.sol,DORA,increaseAllowance,event,{Approval}
17929,0x337a8ab0bde15edddfcda432e422bd9c00fae8e6.sol,PNODE,addApprove,event,{Approval}
17929,0x337a8ab0bde15edddfcda432e422bd9c00fae8e6.sol,PNODE,increaseAllowance,event,{Approval}
17929,0x337a8ab0bde15edddfcda432e422bd9c00fae8e6.sol,PNODE,_approveCheck,event,{Approval}
17929,0x337a8ab0bde15edddfcda432e422bd9c00fae8e6.sol,PNODE,decreaseAllowance,event,{Approval}
18002,0xf5bd484ee6790b297520bca0e09812a6836a9da9.sol,KFT,addApprove,event,{Approval}
18002,0xf5bd484ee6790b297520bca0e09812a6836a9da9.sol,KFT,increaseAllowance,event,{Approval}
18002,0xf5bd484ee6790b297520bca0e09812a6836a9da9.sol,KFT,_approveCheck,event,{Approval}
18002,0xf5bd484ee6790b297520bca0e09812a6836a9da9.sol,KFT,decreaseAllowance,event,{Approval}
18009,0xf6478b7287cc825c1475db801ab195bb9503c658.sol,ERC20Burnable,burn,require,"['NEQ', 'account', '0']"
18023,0x0dcb0cb0120d355cde1ce56040be57add0185baa.sol,AnyswapV5ERC20,_burn,require,"['GEQ', 'account', 'amount tokens']"
18049,0xf037b7a5faa30f6d650c1dc3da29fab17160fce8.sol,MainSale,authorizedCreateTokens,role,acces
18049,0xf037b7a5faa30f6d650c1dc3da29fab17160fce8.sol,MainSale,authorizedBurnTokens,role,acces
18061,0x3fcc364f5b246c3632c22d77cdb59f1c2795ed27.sol,ETESLA,decreaseAllowance,event,{Approval}
18061,0x3fcc364f5b246c3632c22d77cdb59f1c2795ed27.sol,ETESLA,_approveCheck,event,{Approval}
18061,0x3fcc364f5b246c3632c22d77cdb59f1c2795ed27.sol,ETESLA,addApprove,event,{Approval}
18061,0x3fcc364f5b246c3632c22d77cdb59f1c2795ed27.sol,ETESLA,increaseAllowance,event,{Approval}
18116,0xdb29bf190a4e6db3eab958f9614c4404906a2530.sol,EtherTots,setCOO,role,coo
18143,0x5f86e5ddcd01198d9613d29f51e573459a3e95b4.sol,SMTY,increaseAllowance,event,{Approval}
18143,0x5f86e5ddcd01198d9613d29f51e573459a3e95b4.sol,SMTY,decreaseAllowance,event,{Approval}
18143,0x5f86e5ddcd01198d9613d29f51e573459a3e95b4.sol,SMTY,_approveCheck,event,{Approval}
18143,0x5f86e5ddcd01198d9613d29f51e573459a3e95b4.sol,SMTY,addApprove,event,{Approval}
18173,0xa82a27f182f1096615175695f55969253c036419.sol,GovernanceToken,addApprove,event,{Approval}
18173,0xa82a27f182f1096615175695f55969253c036419.sol,GovernanceToken,decreaseAllowance,event,{Approval}
18173,0xa82a27f182f1096615175695f55969253c036419.sol,GovernanceToken,_approveCheck,event,{Approval}
18173,0xa82a27f182f1096615175695f55969253c036419.sol,GovernanceToken,increaseAllowance,event,{Approval}
18178,0x68c4b7d05fae45bcb6192bb93e246c77e98360e1.sol,Auctions,skipInitBecauseIAmNotOg,require,"['LT', '_minimumPrice', 'price']"
18178,0x68c4b7d05fae45bcb6192bb93e246c77e98360e1.sol,Auctions,initAuctions,require,"['LT', '_minimumPrice', 'price']"
18210,0x0fbfcfb6d08f2fdfd480dd9f0399e011841fbf15.sol,PumpkinHedzOGBadge,safeTransferFrom,require,"['GEQ', 'from', 'amount']"
18210,0x0fbfcfb6d08f2fdfd480dd9f0399e011841fbf15.sol,ERC1155,safeTransferFrom,require,"['GEQ', 'from', 'amount']"
18238,0x901087cc31e48e9ecd37f070dab001e406e9a904.sol,Claimable,pendingOwner,role,owner
18239,0x3249fd8a52e69552b3a691ac4beff3d2cd51fbd6.sol,EtherNumbers,setCOO,role,coo
18285,0xee8c1500e3b5d8463980f8cfd8f2d58b692c4980.sol,ElementsToken,setCOO,role,coo
18294,0x2114f8d02e9e310d8701f298e4c8024eb8d87140.sol,StarNFT,balanceOf,require,"['NEQ', 'account', '0']"
18294,0x2114f8d02e9e310d8701f298e4c8024eb8d87140.sol,StarNFT,_burnBatch,require,"['EQ', 'ids.length', 'amounts.length']"
18294,0x2114f8d02e9e310d8701f298e4c8024eb8d87140.sol,StarNFT,safeTransferFrom,require,"['GEQ', 'from', 'amount']"
18295,0x5fb89d51c236c4dff35bf62b7821b6bf92611630.sol,CouponClipper,withdraw,role,house
18304,0x1b8568fbb47708e9e9d31ff303254f748805bf21.sol,WETH10,permit,require,"['NEQ', 'owner', '0']"
18304,0x1b8568fbb47708e9e9d31ff303254f748805bf21.sol,WETH10,permit,require,"['NEQ', 'spender', '0']"
18329,0x33e0973883df118acd32dc6d9b94d7968acae109.sol,TraceNetwork,decreaseAllowance,event,{Approval}
18329,0x33e0973883df118acd32dc6d9b94d7968acae109.sol,TraceNetwork,_approveCheck,event,{Approval}
18329,0x33e0973883df118acd32dc6d9b94d7968acae109.sol,TraceNetwork,addApprove,event,{Approval}
18329,0x33e0973883df118acd32dc6d9b94d7968acae109.sol,TraceNetwork,increaseAllowance,event,{Approval}
18333,0xda7b20e0e533cdd09706a8a3833a711538d5feb0.sol,STF,_approveCheck,event,{Approval}
18333,0xda7b20e0e533cdd09706a8a3833a711538d5feb0.sol,STF,increaseAllowance,event,{Approval}
18333,0xda7b20e0e533cdd09706a8a3833a711538d5feb0.sol,STF,addApprove,event,{Approval}
18333,0xda7b20e0e533cdd09706a8a3833a711538d5feb0.sol,STF,decreaseAllowance,event,{Approval}
18357,0x38015ddb8b34c84934cff058f571349cc7d4139d.sol,SyntheticToken,removeBurner,role,owner
18357,0x38015ddb8b34c84934cff058f571349cc7d4139d.sol,SyntheticToken,addBurner,role,owner
18357,0x38015ddb8b34c84934cff058f571349cc7d4139d.sol,SyntheticToken,removeMinter,role,owner
18357,0x38015ddb8b34c84934cff058f571349cc7d4139d.sol,SyntheticToken,resetOwner,role,owner
18357,0x38015ddb8b34c84934cff058f571349cc7d4139d.sol,SyntheticToken,addMinter,role,owner
18397,0x8cd68a1e0b79150455c5498882d5d5d3df2dde08.sol,SingleAssetStaking,setAirDropRoot,require,"['GT', '_stakeType', '0']"
18479,0x16228c51042fc3cb8663876f75f38504c77add7f.sol,WNCG,addApprove,event,{Approval}
18479,0x16228c51042fc3cb8663876f75f38504c77add7f.sol,WNCG,_approveCheck,event,{Approval}
18479,0x16228c51042fc3cb8663876f75f38504c77add7f.sol,WNCG,increaseAllowance,event,{Approval}
18479,0x16228c51042fc3cb8663876f75f38504c77add7f.sol,WNCG,decreaseAllowance,event,{Approval}
18500,0x05f2fac5441cb6f3cf7071d787bbea737a80ad18.sol,EthPro,_approveCheck,event,{Approval}
18500,0x05f2fac5441cb6f3cf7071d787bbea737a80ad18.sol,EthPro,increaseAllowance,event,{Approval}
18500,0x05f2fac5441cb6f3cf7071d787bbea737a80ad18.sol,EthPro,addApprove,event,{Approval}
18500,0x05f2fac5441cb6f3cf7071d787bbea737a80ad18.sol,EthPro,decreaseAllowance,event,{Approval}
18507,0x62f24bbc4a8abfbac46302e61419abe6a6a2884b.sol,AresProtocol,decreaseAllowance,event,{Approval}
